;2, 1245, Control_c, 9, 4, 7
;2, 1257, Control_c, 9, 4, 16
;2, 1271, Control_c, 9, 4, 28
;2, 1283, Control_c, 9, 4, 44
;2, 1290, Control_c, 9, 4, 60
;2, 1296, Control_c, 9, 4, 76
;2, 1301, Control_c, 9, 4, 90
;2, 1323, Control_c, 9, 4, 90
;2, 1912, Note_on_c, 9, 49, 107
;2, 1915, Note_on_c, 9, 36, 109
;2, 1921, Note_on_c, 9, 40, 111
;2, 1936, Note_on_c, 9, 40, 46
;2, 1963, Note_off_c, 9, 36, 64
;2, 1967, Note_off_c, 9, 40, 64
;2, 1997, Note_off_c, 9, 49, 64
;2, 2020, Note_off_c, 9, 40, 64
;2, 2037, Note_on_c, 9, 36, 91
;2, 2085, Note_off_c, 9, 36, 64
;2, 2144, Note_on_c, 9, 53, 114
;2, 2151, Note_on_c, 9, 48, 71
;2, 2157, Note_on_c, 9, 36, 103
;2, 2206, Note_off_c, 9, 36, 64
;2, 2229, Note_off_c, 9, 53, 64
;2, 2236, Note_off_c, 9, 48, 64
;2, 2276, Note_on_c, 9, 45, 78
;2, 2277, Note_on_c, 9, 36, 94
;2, 2325, Note_off_c, 9, 36, 64
;2, 2360, Note_off_c, 9, 45, 64
;2, 2382, Note_on_c, 9, 53, 99
;2, 2394, Note_on_c, 9, 40, 104
;2, 2398, Note_on_c, 9, 36, 102
;2, 2447, Note_off_c, 9, 36, 64
;2, 2466, Note_off_c, 9, 53, 64
;2, 2478, Note_off_c, 9, 40, 64
;2, 2519, Note_on_c, 9, 36, 87
;2, 2568, Note_off_c, 9, 36, 64
;2, 2625, Note_on_c, 9, 53, 108
;2, 2626, Note_on_c, 9, 45, 75
;2, 2639, Note_on_c, 9, 36, 107
;2, 2688, Note_off_c, 9, 36, 64
;2, 2710, Note_off_c, 9, 53, 64
;2, 2711, Note_off_c, 9, 45, 64
;2, 2750, Note_on_c, 9, 43, 76
;2, 2758, Note_on_c, 9, 36, 103
;2, 2806, Note_off_c, 9, 36, 64
;2, 2834, Note_off_c, 9, 43, 64
;2, 2865, Note_on_c, 9, 53, 97
;2, 2871, Note_on_c, 9, 40, 103
;2, 2877, Note_on_c, 9, 36, 102
;2, 2886, Note_on_c, 9, 40, 49
;2, 2917, Note_off_c, 9, 40, 64
;2, 2926, Note_off_c, 9, 36, 64
;2, 2950, Note_off_c, 9, 53, 64
;2, 2971, Note_off_c, 9, 40, 64
;2, 2996, Note_on_c, 9, 36, 94
;2, 3044, Note_off_c, 9, 36, 64
;2, 3105, Note_on_c, 9, 53, 95
;2, 3111, Note_on_c, 9, 48, 106
;2, 3117, Note_on_c, 9, 36, 93
;2, 3166, Note_off_c, 9, 36, 64
;2, 3189, Note_off_c, 9, 53, 64
;2, 3195, Note_off_c, 9, 48, 64
;2, 3231, Note_on_c, 9, 45, 72
;2, 3235, Note_on_c, 9, 36, 92
;2, 3284, Note_off_c, 9, 36, 64
;2, 3316, Note_off_c, 9, 45, 64
;2, 3348, Note_on_c, 9, 53, 83
;2, 3352, Note_on_c, 9, 40, 103
;2, 3355, Note_on_c, 9, 36, 92
;2, 3364, Note_on_c, 9, 40, 48
;2, 3390, Note_off_c, 9, 40, 64
;2, 3404, Note_off_c, 9, 36, 64
;2, 3432, Note_off_c, 9, 53, 64
;2, 3449, Note_off_c, 9, 40, 64
;2, 3475, Note_on_c, 9, 36, 105
;2, 3524, Note_off_c, 9, 36, 64
;2, 3590, Note_on_c, 9, 45, 82
;2, 3595, Note_on_c, 9, 53, 89
;2, 3595, Note_on_c, 9, 36, 112
;2, 3644, Note_off_c, 9, 36, 64
;2, 3676, Note_off_c, 9, 45, 64
;2, 3679, Note_off_c, 9, 53, 64
;2, 3709, Note_on_c, 9, 43, 86
;2, 3717, Note_on_c, 9, 36, 107
;2, 3765, Note_off_c, 9, 36, 64
;2, 3794, Note_off_c, 9, 43, 64
;2, 3836, Note_on_c, 9, 40, 107
;2, 3836, Note_on_c, 9, 53, 127
;2, 3840, Note_on_c, 9, 36, 92
;2, 3847, Note_on_c, 9, 40, 55
;2, 3869, Note_off_c, 9, 40, 64
;2, 3888, Note_off_c, 9, 36, 64
;2, 3921, Note_off_c, 9, 53, 64
;2, 3930, Note_off_c, 9, 40, 64
;2, 3960, Note_on_c, 9, 36, 114
;2, 4008, Note_off_c, 9, 36, 64
;2, 4076, Note_on_c, 9, 48, 105
;2, 4077, Note_on_c, 9, 53, 102
;2, 4079, Note_on_c, 9, 36, 113
;2, 4128, Note_off_c, 9, 36, 64
;2, 4160, Note_off_c, 9, 48, 64
;2, 4162, Note_off_c, 9, 53, 64
;2, 4196, Note_on_c, 9, 45, 113
;2, 4199, Note_on_c, 9, 36, 102
;2, 4248, Note_off_c, 9, 36, 64
;2, 4281, Note_off_c, 9, 45, 64
;2, 4319, Note_on_c, 9, 53, 85
;2, 4320, Note_on_c, 9, 36, 114
;2, 4320, Note_on_c, 9, 40, 101
;2, 4333, Note_on_c, 9, 40, 50
;2, 4359, Note_off_c, 9, 40, 64
;2, 4368, Note_off_c, 9, 36, 64
;2, 4404, Note_off_c, 9, 53, 64
;2, 4417, Note_off_c, 9, 40, 64
;2, 4439, Note_on_c, 9, 36, 113
;2, 4488, Note_off_c, 9, 36, 64
;2, 4555, Note_on_c, 9, 45, 84
;2, 4558, Note_on_c, 9, 53, 106
;2, 4560, Note_on_c, 9, 36, 113
;2, 4609, Note_off_c, 9, 36, 64
;2, 4640, Note_off_c, 9, 45, 64
;2, 4643, Note_off_c, 9, 53, 64
;2, 4677, Note_on_c, 9, 43, 84
;2, 4680, Note_on_c, 9, 36, 116
;2, 4728, Note_off_c, 9, 36, 64
;2, 4763, Note_off_c, 9, 43, 64
;2, 4798, Note_on_c, 9, 53, 116
;2, 4801, Note_on_c, 9, 36, 107
;2, 4802, Note_on_c, 9, 40, 102
;2, 4812, Note_on_c, 9, 40, 52
;2, 4832, Note_off_c, 9, 40, 64
;2, 4849, Note_off_c, 9, 36, 64
;2, 4882, Note_off_c, 9, 53, 64
;2, 4895, Note_off_c, 9, 40, 64
;2, 4919, Note_on_c, 9, 36, 104
;2, 4967, Note_off_c, 9, 36, 64
;2, 5034, Note_on_c, 9, 53, 90
;2, 5035, Note_on_c, 9, 48, 106
;2, 5040, Note_on_c, 9, 36, 118
;2, 5088, Note_off_c, 9, 36, 64
;2, 5119, Note_off_c, 9, 53, 64
;2, 5120, Note_off_c, 9, 48, 64
;2, 5154, Note_on_c, 9, 45, 92
;2, 5161, Note_on_c, 9, 36, 93
;2, 5210, Note_off_c, 9, 36, 64
;2, 5240, Note_off_c, 9, 45, 64
;2, 5274, Note_on_c, 9, 53, 88
;2, 5278, Note_on_c, 9, 40, 104
;2, 5281, Note_on_c, 9, 36, 110
;2, 5329, Note_off_c, 9, 36, 64
;2, 5359, Note_off_c, 9, 53, 64
;2, 5364, Note_off_c, 9, 40, 64
;2, 5401, Note_on_c, 9, 36, 99
;2, 5405, Note_on_c, 9, 40, 90
;2, 5418, Note_on_c, 9, 40, 45
;2, 5444, Note_off_c, 9, 40, 64
;2, 5450, Note_off_c, 9, 36, 64
;2, 5502, Note_off_c, 9, 40, 64
;2, 5518, Note_on_c, 9, 53, 87
;2, 5523, Note_on_c, 9, 36, 94
;2, 5530, Note_on_c, 9, 45, 109
;2, 5571, Note_off_c, 9, 36, 64
;2, 5604, Note_off_c, 9, 53, 64
;2, 5614, Note_off_c, 9, 45, 64
;2, 5642, Note_on_c, 9, 36, 100
;2, 5647, Note_on_c, 9, 40, 114
;2, 5690, Note_off_c, 9, 36, 64
;2, 5732, Note_off_c, 9, 40, 64
;2, 5755, Note_on_c, 9, 55, 127
;2, 5760, Note_on_c, 9, 40, 111
;2, 5761, Note_on_c, 9, 36, 102
;2, 5775, Note_on_c, 9, 40, 46
;2, 5806, Note_off_c, 9, 40, 64
;2, 5810, Note_off_c, 9, 36, 64
;2, 5839, Note_off_c, 9, 55, 64
;2, 5858, Note_off_c, 9, 40, 64
;2, 5881, Note_on_c, 9, 36, 92
;2, 5929, Note_off_c, 9, 36, 64
;2, 5990, Note_on_c, 9, 48, 71
;2, 5999, Note_on_c, 9, 53, 98
;2, 6000, Note_on_c, 9, 36, 86
;2, 6048, Note_off_c, 9, 36, 64
;2, 6075, Note_off_c, 9, 48, 64
;2, 6083, Note_off_c, 9, 53, 64
;2, 6115, Note_on_c, 9, 45, 78
;2, 6116, Note_on_c, 9, 36, 104
;2, 6165, Note_off_c, 9, 36, 64
;2, 6199, Note_off_c, 9, 45, 64
;2, 6233, Note_on_c, 9, 40, 104
;2, 6234, Note_on_c, 9, 36, 101
;2, 6240, Note_on_c, 9, 53, 79
;2, 6283, Note_off_c, 9, 36, 64
;2, 6317, Note_off_c, 9, 40, 64
;2, 6324, Note_off_c, 9, 53, 64
;2, 6354, Note_on_c, 9, 36, 104
;2, 6402, Note_off_c, 9, 36, 64
;2, 6465, Note_on_c, 9, 45, 75
;2, 6476, Note_on_c, 9, 53, 77
;2, 6476, Note_on_c, 9, 36, 102
;2, 6525, Note_off_c, 9, 36, 64
;2, 6550, Note_off_c, 9, 45, 64
;2, 6561, Note_off_c, 9, 53, 64
;2, 6589, Note_on_c, 9, 43, 76
;2, 6597, Note_on_c, 9, 36, 85
;2, 6645, Note_off_c, 9, 36, 64
;2, 6672, Note_off_c, 9, 43, 64
;2, 6710, Note_on_c, 9, 40, 103
;2, 6714, Note_on_c, 9, 53, 82
;2, 6717, Note_on_c, 9, 36, 105
;2, 6725, Note_on_c, 9, 40, 49
;2, 6756, Note_off_c, 9, 40, 64
;2, 6766, Note_off_c, 9, 36, 64
;2, 6799, Note_off_c, 9, 53, 64
;2, 6810, Note_off_c, 9, 40, 64
;2, 6836, Note_on_c, 9, 36, 114
;2, 6885, Note_off_c, 9, 36, 64
;2, 6950, Note_on_c, 9, 48, 106
;2, 6955, Note_on_c, 9, 53, 84
;2, 6959, Note_on_c, 9, 36, 99
;2, 7008, Note_off_c, 9, 36, 64
;2, 7033, Note_off_c, 9, 48, 64
;2, 7040, Note_off_c, 9, 53, 64
;2, 7070, Note_on_c, 9, 45, 72
;2, 7077, Note_on_c, 9, 36, 113
;2, 7126, Note_off_c, 9, 36, 64
;2, 7155, Note_off_c, 9, 45, 64
;2, 7191, Note_on_c, 9, 40, 103
;2, 7192, Note_on_c, 9, 53, 80
;2, 7198, Note_on_c, 9, 36, 112
;2, 7203, Note_on_c, 9, 40, 48
;2, 7229, Note_off_c, 9, 40, 64
;2, 7246, Note_off_c, 9, 36, 64
;2, 7276, Note_off_c, 9, 53, 64
;2, 7288, Note_off_c, 9, 40, 64
;2, 7316, Note_on_c, 9, 36, 115
;2, 7365, Note_off_c, 9, 36, 64
;2, 7429, Note_on_c, 9, 45, 82
;2, 7430, Note_on_c, 9, 53, 79
;2, 7435, Note_on_c, 9, 36, 113
;2, 7484, Note_off_c, 9, 36, 64
;2, 7515, Note_off_c, 9, 53, 64
;2, 7515, Note_off_c, 9, 45, 64
;2, 7548, Note_on_c, 9, 43, 86
;2, 7556, Note_on_c, 9, 36, 115
;2, 7604, Note_off_c, 9, 36, 64
;2, 7633, Note_off_c, 9, 43, 64
;2, 7669, Note_on_c, 9, 40, 116
;2, 7673, Note_on_c, 9, 57, 127
;2, 7680, Note_on_c, 9, 36, 92
;2, 7728, Note_off_c, 9, 36, 64
;2, 7754, Note_off_c, 9, 40, 64
;2, 7758, Note_off_c, 9, 57, 64
;2, 7790, Note_on_c, 9, 40, 89
;2, 7799, Note_on_c, 9, 36, 114
;2, 7799, Control_c, 9, 4, 73
;2, 780;2, Control_c, 9, 4, 57
;2, 7804, Control_c, 9, 4, 41
;2, 7807, Control_c, 9, 4, 25
;2, 7811, Control_c, 9, 4, 9
;2, 7816, Control_c, 9, 4, 0
;2, 7847, Note_off_c, 9, 36, 64
;2, 7874, Note_off_c, 9, 40, 64
;2, 7910, Note_on_c, 9, 48, 105
;2, 7911, Note_on_c, 9, 53, 91
;2, 7919, Note_on_c, 9, 36, 113
;2, 7968, Note_off_c, 9, 36, 64
;2, 7994, Note_off_c, 9, 48, 64
;2, 7996, Note_off_c, 9, 53, 64
;2, 8031, Note_on_c, 9, 48, 96
;2, 8039, Note_on_c, 9, 36, 102
;2, 8087, Note_off_c, 9, 36, 64
;2, 8116, Note_off_c, 9, 48, 64
;2, 8150, Note_on_c, 9, 53, 92
;2, 8150, Note_on_c, 9, 40, 94
;2, 8159, Note_on_c, 9, 36, 114
;2, 8208, Note_off_c, 9, 36, 64
;2, 8234, Note_off_c, 9, 53, 64
;2, 8235, Note_off_c, 9, 40, 64
;2, 8271, Note_on_c, 9, 40, 76
;2, 8279, Note_on_c, 9, 36, 113
;2, 8327, Note_off_c, 9, 36, 64
;2, 8355, Note_off_c, 9, 40, 64
;2, 8389, Note_on_c, 9, 45, 98
;2, 8390, Note_on_c, 9, 53, 84
;2, 8400, Note_on_c, 9, 36, 113
;2, 8448, Note_off_c, 9, 36, 64
;2, 8474, Note_off_c, 9, 45, 64
;2, 8475, Note_off_c, 9, 53, 64
;2, 8509, Note_on_c, 9, 45, 85
;2, 8519, Note_on_c, 9, 36, 116
;2, 8568, Note_off_c, 9, 36, 64
;2, 8594, Note_off_c, 9, 45, 64
;2, 8628, Note_on_c, 9, 40, 83
;2, 8630, Note_on_c, 9, 55, 127
;2, 8640, Note_on_c, 9, 36, 107
;2, 8688, Note_off_c, 9, 36, 64
;2, 8713, Note_off_c, 9, 40, 64
;2, 8715, Note_off_c, 9, 55, 64
;2, 8749, Note_on_c, 9, 40, 63
;2, 8759, Note_on_c, 9, 36, 104
;2, 8807, Note_off_c, 9, 36, 64
;2, 8834, Note_off_c, 9, 40, 64
;2, 8872, Note_on_c, 9, 43, 97
;2, 8872, Note_on_c, 9, 53, 91
